3.764927 11.929205 6.404712 0.514136 -2.743286 -2.991572 0.187681 1.582847 -1.167569 -0.154705 -0.714788 0.793756 0.457755 0.232881 -1.298464 -0.759457 -0.158344 -1.207207 -0.399553 -0.275598 -0.538709 -0.890049 -0.669998 -1.068636 -0.824807 -0.570070 1.079471 0.561734 0.145773 0.301655 -0.172611 -0.405990 -0.160701 0.842676 0.886280 0.403703 0.076474 -0.144820 0.859358 -0.403707 -0.979259 -0.197831 0.623375 -0.777458 -1.137791 0.052751 0.332164 0.372801 0.769122 -0.189286 -0.401639 -0.786761 -0.172171 0.317290 -0.192828 -0.125862 -1.225852 0.206182 0.152268 0.216443 -0.121109 -0.094342 -0.135088 0.360241 0.160562 -0.023436 -0.114351 0.229074 0.647142 0.476824 0.066194 -0.447436 -0.651705 -0.304848 0.555487 -0.030595 0.287743 0.004679 -0.118811 -0.579644 -0.529275 0.071353 0.126472 0.071179 -0.191868 -0.509748 -0.113237 -0.076271 0.228351 -0.341137 0.025264 0.265193 -0.182678 0.414529 0.126875 -0.091294 -0.501378 -0.127084 -0.317844 -0.166398 0.361522 -0.138409 0.074286 -0.358544 0.004999 -0.273853 -0.672359 0.023902 0.056910 0.033363 0.026994 -0.257374 0.062483 0.135609 -0.055239 -0.010695 0.006403 0.111574 -0.003749 0.083470 0.302101 -0.271486 -0.001689 0.053284 0.243433 0.155887 -0.054395 -0.432317 -0.053215 -0.152238 0.009477 0.042417 -0.077902 0.169032 0.005414 -0.197192 0.140119 -0.013295 0.263009 -0.002672 -0.051107 -0.465289 -0.138844 -0.235168 0.010125 -0.261918 0.112298 0.231891 0.101302 0.142936 0.080896 0.269128 -0.027823 -0.022952 -0.121449 -0.326661 0.027245 0.203018 -0.116904 -0.045396 0.177664 -0.066367 -0.055240 0.164839 0.032690 1.000000
2.571916 13.200516 6.965086 0.516938 -2.638758 -2.265931 1.060345 1.557098 -1.723171 0.060665 -0.576193 0.706692 0.247956 0.461029 -1.392170 -0.471644 -0.288826 -1.010112 0.058697 -0.028388 -0.755217 -0.776035 -0.234357 -0.799267 -0.096516 0.632943 -0.318361 0.893751 -0.346507 0.745113 -0.796831 -0.428952 0.260815 0.708862 0.076356 0.934295 -0.423230 0.034866 0.428859 0.327357 -0.824343 0.129206 0.440746 -0.538845 -0.741179 0.004480 -0.016708 0.224294 0.386767 0.070504 -0.488743 -0.354937 -0.000773 0.055163 0.373222 -0.416838 -1.359400 -0.170340 -0.352542 0.432027 0.068418 -0.093305 -0.078234 0.123051 -0.059839 -0.285976 -0.179317 0.233663 0.336118 0.485490 -0.224207 -0.617354 -0.540060 -0.303338 0.321541 0.112134 -0.014052 0.281643 -0.454301 -0.600050 -0.577246 0.059543 0.271216 -0.049082 -0.189273 -0.303331 -0.107759 -0.363676 -0.196877 -0.520594 0.016195 0.128412 -0.286935 0.414296 0.216096 -0.082292 -0.607832 -0.208088 -0.334485 0.102521 0.465567 -0.166931 0.084350 -0.356304 0.014080 -0.322706 -0.439284 0.079062 0.263152 -0.036170 0.063134 -0.195227 -0.085419 0.328241 -0.074620 0.060031 0.093122 0.083964 0.095440 0.042816 0.218278 -0.211586 -0.027878 -0.052550 0.235845 0.157955 -0.095547 -0.448999 -0.051229 -0.156537 0.030468 0.100922 -0.118266 0.121482 0.082068 -0.131488 0.146431 -0.076450 0.304961 0.035361 -0.112483 -0.419419 -0.119480 -0.213558 -0.045499 -0.260574 0.122895 0.237446 0.111673 0.137881 0.073613 0.266762 -0.032248 -0.035302 -0.125601 -0.326661 0.027245 0.203018 -0.116904 -0.045396 0.177664 -0.066367 -0.055240 0.164839 0.032690 1.000000
2.541030 13.210062 6.796719 0.559764 -2.640736 -2.353944 0.848503 1.482911 -1.749912 0.107846 -0.600748 0.842470 0.442814 0.343601 -1.110028 -0.330612 -0.242889 -1.035891 0.086065 -0.174942 -0.723393 -0.704016 -0.335512 -0.786075 -0.100518 0.430059 -0.248427 0.781620 -0.815875 0.494401 -0.548463 -0.393763 -0.191369 1.069322 -0.093858 0.724052 -0.336583 -0.180432 0.601814 0.390609 -0.796474 0.000571 0.264226 -0.639036 -0.896381 -0.111679 0.186101 0.251814 0.467181 -0.098672 -0.451295 -0.732490 -0.160722 0.146643 0.119571 -0.281768 -1.385191 0.121707 -0.117803 0.123212 0.201159 0.040490 -0.152049 0.073917 -0.148094 -0.350960 -0.251791 0.271903 0.394159 0.677751 0.036705 -0.201235 -0.556102 -0.636210 0.355179 0.107614 0.159048 0.316307 -0.208371 -0.274087 -0.625433 0.060869 0.308042 -0.069202 -0.144844 -0.267709 -0.097256 -0.079707 0.169850 -0.240608 0.008902 0.102412 -0.133862 0.173361 0.133656 -0.044478 -0.475741 -0.066967 -0.442685 -0.081418 0.219456 -0.072758 0.316674 -0.249282 -0.131412 -0.332196 -0.518448 0.475897 0.019254 0.013088 0.121799 -0.146532 0.032851 0.064359 -0.105838 -0.004898 0.024536 0.164489 0.041600 0.227154 0.199422 -0.259464 0.124022 0.019015 0.274002 0.177680 -0.241934 -0.462300 -0.008711 -0.110173 -0.003875 0.122836 -0.041927 0.176673 0.034454 -0.238344 0.161209 -0.043732 0.300306 -0.079561 -0.029901 -0.421067 -0.214777 -0.270841 0.133028 -0.320174 0.150776 0.248446 0.104433 0.137762 0.095667 0.251009 -0.019966 -0.016733 -0.125608 -0.326661 0.027245 0.203018 -0.116904 -0.045396 0.177664 -0.066367 -0.055240 0.164839 0.032690 1.000000
6.237909 8.346413 4.521830 3.785405 -1.732177 -1.820603 0.407822 1.861841 -1.467684 -0.328713 -0.641025 1.284815 0.179411 0.631762 -0.603850 -0.794820 -0.096693 -0.912625 0.294625 -0.523025 -0.339309 -0.646169 0.103743 -0.756765 -0.373541 -0.460652 0.753266 0.487225 0.119745 0.285491 -0.160703 -0.401568 -0.166950 0.594017 0.172851 0.252054 -0.014602 0.105320 -0.043742 0.616942 -0.453825 0.014148 0.319435 -0.684082 -1.251871 0.168448 -0.081782 0.051422 0.270255 0.180901 -0.190432 -0.364358 -0.216535 -0.110267 -0.083230 0.173491 -0.981288 0.382785 0.093670 -0.214476 0.426206 -0.142424 -0.339408 -0.069964 0.149216 -0.354531 -0.073233 0.318299 0.388779 0.637176 -0.022793 -0.207702 0.038928 -0.340853 0.214414 -0.198088 0.095962 0.351156 -0.297082 -0.495652 -0.364524 0.104606 0.151733 -0.105519 0.015171 -0.228783 -0.271654 -0.272237 0.096005 -0.409522 0.026493 -0.020834 -0.120414 0.187988 -0.006787 -0.051231 -0.632251 -0.076959 -0.232500 0.134248 0.279998 -0.107478 0.104948 -0.307760 0.068797 -0.198734 -0.444964 0.084746 0.124810 0.132803 0.060352 -0.056000 -0.056321 0.205910 -0.021748 0.048962 0.078378 0.117608 0.054435 0.074367 0.270631 -0.291041 0.071492 -0.004505 0.187979 0.138024 -0.209363 -0.391957 -0.057571 -0.131962 -0.007096 0.029562 -0.007346 0.136051 0.026510 -0.172506 0.161226 -0.032283 0.273565 -0.006046 -0.075682 -0.444592 -0.167362 -0.245603 0.025134 -0.263909 0.109284 0.233893 0.112390 0.139413 0.079119 0.265881 -0.029631 -0.023977 -0.126237 -0.326661 0.027245 0.203018 -0.116904 -0.045396 0.177664 -0.066367 -0.055240 0.164839 0.032690 1.000000
3.773911 12.128082 8.593020 0.851716 -1.638820 -2.806662 0.420356 2.319381 -0.193401 -0.075334 -0.111085 -0.493826 0.393852 -0.250033 -2.379817 -0.982624 -0.756013 -1.061148 0.074535 -1.003322 -0.286217 -1.274734 -0.389508 -1.507380 -0.152909 -0.273628 0.542903 0.821174 -0.306952 -0.101644 -0.052365 -0.151555 0.423875 0.713149 0.479273 0.456358 -0.061125 -0.294615 0.918209 -0.008059 -1.597787 0.014017 0.760763 -0.234099 -0.975159 0.336482 0.214506 -0.150196 0.636692 -0.295751 0.068146 -0.380989 0.075618 -0.064899 0.018282 -0.031806 -0.819613 -0.081716 -1.079826 0.128327 0.311016 -0.098235 -0.312456 0.087715 -0.238882 -0.187116 0.261902 0.346701 0.439554 0.456831 -0.227083 -0.432251 -0.369463 -0.293394 0.122064 0.195402 0.087155 0.284240 -0.181728 -0.463577 -0.530056 -0.074627 0.277359 -0.029938 -0.087557 -0.296257 -0.110516 -0.154547 0.028662 -0.307655 0.042544 0.148224 -0.169810 0.124846 0.005749 0.135274 -0.524657 -0.080670 -0.249705 -0.012382 0.363017 -0.165179 0.120157 -0.236812 0.053980 -0.266824 -0.539395 0.306108 0.091927 0.111264 -0.020030 -0.083221 0.007421 0.212586 -0.070428 -0.000281 0.111701 0.137682 0.019223 0.134497 0.280437 -0.196690 0.057047 0.012389 0.192437 0.188741 -0.169318 -0.429564 -0.067011 -0.115372 0.003451 0.025222 -0.015726 0.133773 0.061912 -0.174416 0.181027 -0.040256 0.270062 -0.050583 -0.062849 -0.446784 -0.148530 -0.267847 0.033155 -0.272518 0.099817 0.244599 0.112642 0.132166 0.092122 0.263373 -0.031249 -0.028472 -0.124280 -0.326661 0.027245 0.203018 -0.116904 -0.045396 0.177664 -0.066367 -0.055240 0.164839 0.032690 1.000000
2.736400 13.131943 7.118239 0.481323 -3.008546 -2.288883 0.966378 1.547382 -1.772987 0.295837 -0.704221 1.033516 0.250123 0.469627 -1.319076 -0.141333 -0.215609 -1.055611 0.142707 -0.116191 -0.476514 -1.147050 -0.228616 -0.702640 -0.137160 0.494807 -0.214576 0.873782 0.068294 0.155095 -0.681620 -0.418437 -0.133466 0.702049 0.109563 0.949615 -0.474911 -0.302049 0.501659 0.263657 -1.083883 0.032088 0.538525 -0.466757 -0.633757 0.071895 -0.187966 0.275741 0.636537 -0.107355 -0.350812 -0.352116 -0.111142 -0.153577 -0.043513 -0.017208 -1.002014 -0.087532 -0.273172 -0.068399 0.016575 -0.424132 -0.156674 0.021366 0.027045 -0.144414 0.024341 0.221385 0.344552 0.843136 0.439141 -0.466865 -0.627433 -0.173377 0.209187 -0.018196 0.021652 0.186761 -0.313753 -0.334315 -0.326866 -0.124866 0.021481 -0.018464 -0.301966 -0.432511 -0.095717 0.021651 0.156455 -0.223168 -0.172785 0.142722 -0.019341 0.243707 0.139249 0.071390 -0.652918 0.105743 -0.431959 0.045874 0.497576 -0.121155 -0.202542 -0.336805 0.048223 -0.357227 -0.558913 0.238283 0.073825 0.052617 0.015738 0.008511 -0.032682 0.080519 0.069679 0.009360 0.064322 0.093015 -0.007800 -0.047443 0.313687 -0.365254 0.100278 0.030776 0.123574 0.141433 -0.211071 -0.421533 0.030094 -0.184052 0.080897 0.097028 -0.048051 0.206323 0.028373 -0.221173 0.212527 0.006524 0.323482 -0.028351 -0.055630 -0.492197 -0.154104 -0.284563 -0.002558 -0.274804 0.056370 0.207076 0.115540 0.164939 0.108181 0.279690 -0.020562 -0.022967 -0.122821 -0.326661 0.027245 0.203018 -0.116904 -0.045396 0.177664 -0.066367 -0.055240 0.164839 0.032690 1.000000
-2.078768 6.903671 3.506197 -2.224000 -1.474757 -1.821909 -0.109218 0.498036 -0.389794 0.308773 -0.480278 0.412442 0.297725 0.383274 -1.033854 -0.358691 -0.217589 -0.733051 -0.242658 -0.477529 -0.484016 -0.494610 -0.108390 -0.344622 -0.106227 0.290233 -0.160731 0.439596 -0.237109 -0.000598 -0.430538 -0.261101 0.254764 0.962884 0.426237 0.642192 -0.089330 -0.118662 0.668251 0.034276 -0.425437 -0.062457 0.234403 -0.118951 -0.372284 -0.007196 0.313003 0.267369 0.627939 0.119229 -0.262085 -0.400684 -0.010693 0.174496 -0.001769 -0.160311 -0.726758 0.100404 -0.083060 0.083713 0.083104 -0.162145 -0.179921 0.023983 -0.147631 -0.088409 -0.198828 0.106335 0.103096 0.701433 0.062193 -0.448958 -0.596285 -0.205052 0.525691 0.169823 0.196859 0.094393 -0.136638 -0.233114 -0.486185 -0.124242 0.065308 0.026544 -0.177764 -0.361972 -0.309397 0.067752 0.135489 -0.160092 -0.176792 0.025455 -0.200688 0.365597 -0.242540 0.108094 -0.607256 -0.021428 -0.311938 -0.063795 0.281871 -0.072950 0.135612 -0.374476 0.040526 -0.087245 -0.404655 0.196592 0.154377 0.136165 0.010108 -0.113371 0.048425 0.375201 -0.127724 0.096668 0.219209 0.161033 0.012635 0.225855 0.244674 -0.283308 0.023450 -0.077892 0.227653 0.150566 -0.080678 -0.421555 -0.123016 -0.123594 0.043842 0.022175 -0.081180 0.107076 0.101840 -0.159827 0.194178 -0.020450 0.288811 -0.078262 -0.094657 -0.437913 -0.145227 -0.244887 0.019857 -0.279100 0.101119 0.226686 0.114163 0.135376 0.085618 0.264877 -0.032453 -0.028017 -0.127239 -0.326661 0.027245 0.203018 -0.116904 -0.045396 0.177664 -0.066367 -0.055240 0.164839 0.032690 1.000000
2.795931 13.148904 7.004834 0.385670 -2.753790 -2.456074 0.869576 1.566164 -1.722287 0.325781 -0.493896 1.155267 0.287645 0.367964 -1.227127 -0.341850 -0.217260 -1.211051 0.117702 -0.170653 -0.530717 -1.166311 -0.256961 -0.700210 -0.313482 0.528087 -0.428373 0.887924 0.039333 0.407135 -0.377726 -0.026619 -0.187827 0.772039 0.427569 1.020361 -0.533502 -0.107124 0.400373 0.305701 -0.994658 0.227332 0.424182 -0.522957 -0.714214 -0.214764 -0.047389 0.015272 0.395228 0.033153 -0.320007 -0.424909 -0.260099 -0.093391 0.186012 -0.116764 -1.236618 0.143955 -0.335401 0.065574 0.299790 -0.440469 -0.278826 0.056554 -0.311453 -0.268485 0.122640 0.141754 0.518169 0.745358 0.202147 -0.548228 -0.587071 -0.471404 0.280981 -0.138165 0.213707 0.082419 -0.129806 -0.582351 -0.415637 -0.102740 -0.009713 0.020313 -0.022550 -0.553460 0.109300 -0.197117 0.181786 -0.478408 0.087273 0.240102 -0.152115 0.212696 -0.030764 -0.108557 -0.450019 -0.127378 -0.306972 0.038399 0.306284 -0.109773 0.266815 -0.484290 0.230678 -0.155369 -0.382051 0.120823 -0.083853 0.063658 0.116107 -0.158838 0.108079 0.139850 -0.030055 -0.043589 0.108206 0.192118 -0.002601 0.231217 0.412077 -0.224046 0.070600 -0.018407 0.200678 0.000289 -0.082294 -0.461170 -0.056686 -0.025549 -0.137462 -0.105049 0.000988 0.091667 0.064160 -0.199681 0.164132 -0.065632 0.281586 -0.052442 -0.106539 -0.458731 -0.112059 -0.278240 0.005302 -0.269467 0.091655 0.239420 0.105698 0.119700 0.107989 0.258628 -0.049290 -0.024313 -0.124881 -0.326661 0.027245 0.203018 -0.116904 -0.045396 0.177664 -0.066367 -0.055240 0.164839 0.032690 1.000000
2.989029 12.975159 7.228052 0.393169 -2.855384 -2.466789 0.671261 1.484131 -1.648794 0.449475 -0.686116 1.138431 0.253606 0.320727 -1.168653 -0.365845 -0.050584 -1.192379 -0.158333 -0.159037 -0.502537 -0.942706 -0.310073 -0.697224 -0.126506 0.399391 -0.286409 0.777029 -0.288870 0.317447 -0.500329 -0.397745 -0.253793 0.692333 0.239586 1.147091 -0.187448 -0.236509 0.783120 0.348715 -1.171840 -0.060058 0.316940 -0.667733 -0.683813 -0.139991 0.044872 0.000857 0.536716 0.018573 -0.116507 -0.423095 -0.013077 0.233757 -0.195074 -0.183321 -1.221797 0.042183 -0.068226 -0.099448 0.310588 -0.133561 -0.242251 -0.058208 -0.089891 -0.153455 0.026804 0.037816 0.562917 0.761540 -0.009630 -0.392109 -0.500271 -0.290053 0.238267 -0.186369 0.067675 0.217665 -0.287365 -0.237500 -0.708038 -0.207247 0.076719 -0.028393 -0.158862 -0.346947 -0.051261 -0.086164 0.255252 -0.244130 0.046808 0.006007 -0.275567 0.192838 0.184042 0.115103 -0.518586 -0.199227 -0.020981 -0.078232 0.340498 -0.180871 0.117011 -0.129542 0.199827 -0.248981 -0.687731 0.051329 0.145097 -0.018707 0.075273 -0.056222 0.023078 0.254783 -0.211351 -0.031798 0.135947 0.223970 -0.033260 0.084616 0.386229 -0.202700 0.130693 0.089829 0.123649 0.224985 -0.046148 -0.249502 -0.015848 -0.221361 0.043820 -0.003768 0.010026 0.142953 0.107038 -0.111489 0.168858 -0.024667 0.263407 -0.010480 -0.085855 -0.359957 -0.228472 -0.175937 0.045499 -0.277990 0.115539 0.224176 0.131259 0.134717 0.031533 0.244196 -0.034545 -0.022786 -0.135840 -0.326661 0.027245 0.203018 -0.116904 -0.045396 0.177664 -0.066367 -0.055240 0.164839 0.032690 1.000000
3.310448 12.729894 7.918700 0.355502 -2.484595 -2.427706 0.745799 1.317600 -1.331405 0.236501 -0.988055 0.972203 0.069600 0.047613 -1.003203 -0.221592 0.010506 -1.073342 -0.234083 -0.289248 -0.310736 -1.083444 -0.018495 -0.538128 -0.047162 0.207751 0.088915 0.828829 0.141629 -0.180154 -0.968581 -0.761922 -0.590797 0.717881 -0.147540 1.116335 -0.320165 -0.803410 1.069415 0.039463 -0.927798 -0.397025 0.463797 -0.530076 -0.789187 0.011043 0.219508 0.324457 0.873222 -0.042191 -0.179097 0.097099 0.188675 0.090421 -0.307133 -0.073849 -0.970716 -0.399456 -0.072444 -0.179209 0.032072 -0.307566 -0.389423 0.088972 -0.005960 -0.075979 0.180657 0.129076 0.476537 0.537044 -0.242059 -0.061367 -0.524463 -0.395681 0.540030 -0.162924 -0.009199 0.297528 -0.233861 -0.451807 -0.531295 -0.033268 -0.053074 0.039503 0.074946 -0.363553 -0.189271 -0.250629 -0.132839 -0.444925 0.081996 0.321868 -0.146047 0.111911 -0.089585 -0.076880 -0.648985 -0.175653 -0.362727 -0.036258 0.264891 -0.103402 0.069482 -0.287152 -0.086183 -0.213170 -0.481988 0.230483 0.156136 0.106239 0.078735 -0.036338 0.148273 0.164389 -0.153278 0.039040 0.075194 0.117139 0.061694 0.091232 0.265884 -0.359131 0.059576 -0.106064 0.256449 0.044480 -0.144826 -0.478503 -0.057795 -0.088005 -0.035398 -0.004937 -0.053651 0.216627 0.029857 -0.152902 0.097800 -0.052288 0.247113 0.007331 -0.055404 -0.417295 -0.186512 -0.244163 0.003903 -0.271741 0.141482 0.235600 0.110327 0.139500 0.068714 0.254402 -0.024226 -0.020563 -0.120125 -0.326661 0.027245 0.203018 -0.116904 -0.045396 0.177664 -0.066367 -0.055240 0.164839 0.032690 1.000000
